labeller_id,qa_id,story_name,section_id,section,question,answer,"readability(grammarly correct and clear language. worst 1 to 5)",source,split
0,833,the-king-of-the-ants,101,"once upon a time there was a scholar, who wandered away from his homeand went to emmet village. there stood a house which was said to behaunted. yet it was beautifully situated and surrounded by a lovelygarden. so the scholar hired it. one evening he was sitting over hisbooks, when several hundred knights suddenly came galloping into theroom. they were quite tiny, and their horses were about the size offlies. they had hunting falcons and dogs about as large as gnats andfleas.they came to his bed in the corner of the room, and there they held agreat hunt, with bows and arrows: one could see it all quite plainly.they caught a tremendous quantity of birds and game, and all this gamewas no larger than little grains of rice .",who were quite tiny ?,the knights .,5.0,groundtruth,val
0,834,the-king-of-the-ants,101,"once upon a time there was a scholar, who wandered away from his homeand went to emmet village. there stood a house which was said to behaunted. yet it was beautifully situated and surrounded by a lovelygarden. so the scholar hired it. one evening he was sitting over hisbooks, when several hundred knights suddenly came galloping into theroom. they were quite tiny, and their horses were about the size offlies. they had hunting falcons and dogs about as large as gnats andfleas.they came to his bed in the corner of the room, and there they held agreat hunt, with bows and arrows: one could see it all quite plainly.they caught a tremendous quantity of birds and game, and all this gamewas no larger than little grains of rice .",where did the scholar go when he wandered away from home?,emmet village.,4.0,PAQ,val
0,835,the-king-of-the-ants,101,"once upon a time there was a scholar, who wandered away from his homeand went to emmet village. there stood a house which was said to behaunted. yet it was beautifully situated and surrounded by a lovelygarden. so the scholar hired it. one evening he was sitting over hisbooks, when several hundred knights suddenly came galloping into theroom. they were quite tiny, and their horses were about the size offlies. they had hunting falcons and dogs about as large as gnats andfleas.they came to his bed in the corner of the room, and there they held agreat hunt, with bows and arrows: one could see it all quite plainly.they caught a tremendous quantity of birds and game, and all this gamewas no larger than little grains of rice .",what was the profession of val when he wandered away from home?,scholar.,2.0,PAQ,val
0,836,the-king-of-the-ants,101,"once upon a time there was a scholar, who wandered away from his homeand went to emmet village. there stood a house which was said to behaunted. yet it was beautifully situated and surrounded by a lovelygarden. so the scholar hired it. one evening he was sitting over hisbooks, when several hundred knights suddenly came galloping into theroom. they were quite tiny, and their horses were about the size offlies. they had hunting falcons and dogs about as large as gnats andfleas.they came to his bed in the corner of the room, and there they held agreat hunt, with bows and arrows: one could see it all quite plainly.they caught a tremendous quantity of birds and game, and all this gamewas no larger than little grains of rice .",who came galloping into val's room?,several hundred knights.,2.0,PAQ,val
0,837,the-king-of-the-ants,101,"once upon a time there was a scholar, who wandered away from his homeand went to emmet village. there stood a house which was said to behaunted. yet it was beautifully situated and surrounded by a lovelygarden. so the scholar hired it. one evening he was sitting over hisbooks, when several hundred knights suddenly came galloping into theroom. they were quite tiny, and their horses were about the size offlies. they had hunting falcons and dogs about as large as gnats andfleas.they came to his bed in the corner of the room, and there they held agreat hunt, with bows and arrows: one could see it all quite plainly.they caught a tremendous quantity of birds and game, and all this gamewas no larger than little grains of rice .",where did the scholar wander away from his home?,emmet village.,3.0,Ours,val
0,838,the-king-of-the-ants,101,"once upon a time there was a scholar, who wandered away from his homeand went to emmet village. there stood a house which was said to behaunted. yet it was beautifully situated and surrounded by a lovelygarden. so the scholar hired it. one evening he was sitting over hisbooks, when several hundred knights suddenly came galloping into theroom. they were quite tiny, and their horses were about the size offlies. they had hunting falcons and dogs about as large as gnats andfleas.they came to his bed in the corner of the room, and there they held agreat hunt, with bows and arrows: one could see it all quite plainly.they caught a tremendous quantity of birds and game, and all this gamewas no larger than little grains of rice .",who wandered away from his home and went to emmet village?,a scholar.,5.0,Ours,val
0,839,the-king-of-the-ants,101,"once upon a time there was a scholar, who wandered away from his homeand went to emmet village. there stood a house which was said to behaunted. yet it was beautifully situated and surrounded by a lovelygarden. so the scholar hired it. one evening he was sitting over hisbooks, when several hundred knights suddenly came galloping into theroom. they were quite tiny, and their horses were about the size offlies. they had hunting falcons and dogs about as large as gnats andfleas.they came to his bed in the corner of the room, and there they held agreat hunt, with bows and arrows: one could see it all quite plainly.they caught a tremendous quantity of birds and game, and all this gamewas no larger than little grains of rice .",what did the knights use to hunt game?,hunting falcons.,5.0,Ours,val
0,840,the-king-of-the-ants,102,"when the hunt was over, in came a long procession with banners andstandards. they wore swords at their side and bore spears in theirhands, and came to a halt in the north-west corner of the room. theywere followed by several hundred serving-men. these brought with themcurtains and covers, tents and tent-poles, pots and kettles, cups andplates, tables and chairs. and after them some hundreds of otherservants carried in all sorts of fine dishes, the best that land andwater had to offer. and several hundred more ran to and fro withoutstopping, in order to guard the roads and carry messages .",why did the knights run without stopping ?,the knights needed to guard the roads and carry messages .,5.0,groundtruth,val
0,841,the-king-of-the-ants,102,"when the hunt was over, in came a long procession with banners andstandards. they wore swords at their side and bore spears in theirhands, and came to a halt in the north-west corner of the room. theywere followed by several hundred serving-men. these brought with themcurtains and covers, tents and tent-poles, pots and kettles, cups andplates, tables and chairs. and after them some hundreds of otherservants carried in all sorts of fine dishes, the best that land andwater had to offer. and several hundred more ran to and fro withoutstopping, in order to guard the roads and carry messages .",how many serving men were in the procession?,several hundred.,5.0,PAQ,val
0,842,the-king-of-the-ants,102,"when the hunt was over, in came a long procession with banners andstandards. they wore swords at their side and bore spears in theirhands, and came to a halt in the north-west corner of the room. theywere followed by several hundred serving-men. these brought with themcurtains and covers, tents and tent-poles, pots and kettles, cups andplates, tables and chairs. and after them some hundreds of otherservants carried in all sorts of fine dishes, the best that land andwater had to offer. and several hundred more ran to and fro withoutstopping, in order to guard the roads and carry messages .",what weapon did the val have at their side?,swords.,2.0,PAQ,val
0,843,the-king-of-the-ants,102,"when the hunt was over, in came a long procession with banners andstandards. they wore swords at their side and bore spears in theirhands, and came to a halt in the north-west corner of the room. theywere followed by several hundred serving-men. these brought with themcurtains and covers, tents and tent-poles, pots and kettles, cups andplates, tables and chairs. and after them some hundreds of otherservants carried in all sorts of fine dishes, the best that land andwater had to offer. and several hundred more ran to and fro withoutstopping, in order to guard the roads and carry messages .",what weapon did the val carry in their hands?,spears.,2.0,PAQ,val
0,844,the-king-of-the-ants,102,"when the hunt was over, in came a long procession with banners andstandards. they wore swords at their side and bore spears in theirhands, and came to a halt in the north-west corner of the room. theywere followed by several hundred serving-men. these brought with themcurtains and covers, tents and tent-poles, pots and kettles, cups andplates, tables and chairs. and after them some hundreds of otherservants carried in all sorts of fine dishes, the best that land andwater had to offer. and several hundred more ran to and fro withoutstopping, in order to guard the roads and carry messages .",what did the soldiers wear?,their side and bore spears.,2.0,Ours,val
0,845,the-king-of-the-ants,102,"when the hunt was over, in came a long procession with banners andstandards. they wore swords at their side and bore spears in theirhands, and came to a halt in the north-west corner of the room. theywere followed by several hundred serving-men. these brought with themcurtains and covers, tents and tent-poles, pots and kettles, cups andplates, tables and chairs. and after them some hundreds of otherservants carried in all sorts of fine dishes, the best that land andwater had to offer. and several hundred more ran to and fro withoutstopping, in order to guard the roads and carry messages .",what did the soldiers wear?,they wore swords at their side.,5.0,Ours,val
0,846,the-king-of-the-ants,102,"when the hunt was over, in came a long procession with banners andstandards. they wore swords at their side and bore spears in theirhands, and came to a halt in the north-west corner of the room. theywere followed by several hundred serving-men. these brought with themcurtains and covers, tents and tent-poles, pots and kettles, cups andplates, tables and chairs. and after them some hundreds of otherservants carried in all sorts of fine dishes, the best that land andwater had to offer. and several hundred more ran to and fro withoutstopping, in order to guard the roads and carry messages .",where did the procession stop?,the north-west corner.,5.0,Ours,val
0,847,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",who was wearing a scarlet hat and garments of purple ?,a king .,5.0,groundtruth,val
0,848,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",what did the man wearing the golden ax wear?,iron helmet.,3.0,PAQ,val
0,849,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",what was prepared at the saucer?,abanquet.,2.0,PAQ,val
0,850,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",who sat at the table at val?,musicians and dancers.,2.0,PAQ,val
0,851,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",who stood ready?,a great number of guests sat to the table.musicians.,2.0,Ours,val
0,852,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",who came to look at the fish in purple lake?,a man wearing an iron helmet.,5.0,Ours,val
0,853,the-king-of-the-ants,103,"the scholar gradually accustomed himself to the sight. although themen were so very small he could distinguish everything quite clearly.before long, a bright colored banner appeared. behind it rode apersonage wearing a scarlet hat and garments of purple. he wassurrounded by an escort of several thousands. before him went runnerswith whips and rods to clear the way.then a man wearing an iron helmet and with a golden ax in his handcried out in a loud voice: ""his highness is graciously pleased to lookat the fish in the purple lake!"" whereupon the one who wore thescarlet hat got down from his horse, and, followed by a retinue ofseveral hundred men, approached the saucer which the scholar used forhis writing-ink. tents were put up on the edge of the saucer and abanquet was prepared. a great number of guests sat down to the table.musicians and dancers stood ready. there was a bright confusion ofmingled garments of purple and scarlet, crimson and green. pipes andflutes, fiddles and cymbals sounded, and the dancers moved in thedance. the music was very faint, and yet its melodies could be clearlydistinguished. all that was said, too, the table-talk and orders,questions and calls, could be quite distinctly heard .",who used the saucer for his writing-ink?,the scholar.,5.0,Ours,val
0,854,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",why was the scholar angered ?,the king said scholar spent his whole life toiling over his books and yet he remained poor and got nowhere .,4.0,groundtruth,val
0,855,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",what did val take from the ants?,his book.,2.0,PAQ,val
0,856,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",what did val find as large as a barrel?,ants' nest.,2.0,PAQ,val
0,857,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",what was the ant nest in val's book?,barrel.,2.0,PAQ,val
0,858,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",who struck at the ants?,the scholar.,5.0,Ours,val
0,859,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",where did the scholar find countless green ants?,an ants' nest.,4.0,Ours,val
0,860,the-king-of-the-ants,104,"then he ordered the head cook to cook the fish, and the most varieddishes were prepared with them. the odor of roasting fat and spicesfilled the whole room.and then the wearer of the scarlet hat in his arrogance, decided toamuse himself at the scholar's expense. so he pointed to him and said:""i know nothing at all about the writings and customs of the saintsand wise men, and still i am a king who is highly honored! yonderscholar spends his whole life toiling over his books and yet heremains poor and gets nowhere. if he could make up his mind to serveme faithfully as one of my officials, i might allow him to partake ofour meal.""this angered the scholar, and he took his book and struck at them. andthey all scattered, wriggling and crawling out of the door. hefollowed them and dug up the earth in the place where they haddisappeared. and there he found an ants' nest as large as a barrel, inwhich countless green ants were wriggling around. so he built a largefire and smoked them out .",where did the ants hide?,the door.,4.0,Ours,val
1,719,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",who agreed to labor for three years for one of the wild men in order to become his son-in-law ?,the son of a poor family .,5.0,groundtruth,val
1,720,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",who dwellled in the south-west and were masters of many black arts ?,the wild people .,5.0,groundtruth,val
1,721,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",what did the wild people do to lure men of the middle kingdom to their country ?,promised them their daughters in marriage .,4.0,groundtruth,val
1,722,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",how long did the son of a poor family labor for?,three years.,5.0,PAQ,val
1,723,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",who do the wild people lure to their country?,their daughters.,2.0,PAQ,val
1,724,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",what do wild people lure men of the middle kingdom to their country?,daughters.,3.0,PAQ,val
1,725,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",where did the wild people live?,the middle kingdom.,5.0,Ours,val
1,726,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",where did the wild people live?,the south-west.,5.0,Ours,val
1,727,black-arts,86,"the wild people who dwell in the south-west are masters of many black arts. they often lure men of the middle kingdom to their country by promising them their daughters in marriage, but their promises are not to be trusted. once there was the son of a poor family, who agreed to labor for three years for one of the wild men in order to become his son-in-law .",why were the wild people not to be trusted?,they often lure men of the middle kingdom to their country by promising them their daughters in marriage.,4.0,Ours,val
1,728,black-arts,87,"at the end of that time the wedding was celebrated, and the couple were given a little house for a home. but no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. in accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. and thus it went, day by day. during the daytime she was there, but when evening came she disappeared.and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave .",why did the wife warn her husband to be on his guard ?,"her parents did not like him, and would seek to do him harm .",5.0,groundtruth,val
1,729,black-arts,87,"at the end of that time the wedding was celebrated, and the couple were given a little house for a home. but no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. in accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. and thus it went, day by day. during the daytime she was there, but when evening came she disappeared.and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave .",what did the parents offer to the newly married couple?,tea and food.,5.0,PAQ,val
1,730,black-arts,87,"at the end of that time the wedding was celebrated, and the couple were given a little house for a home. but no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. in accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. and thus it went, day by day. during the daytime she was there, but when evening came she disappeared.and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave .",what kind of fish did the son-in-law eat?,eels and crabs.,4.0,PAQ,val
1,731,black-arts,87,"at the end of that time the wedding was celebrated, and the couple were given a little house for a home. but no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. in accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. and thus it went, day by day. during the daytime she was there, but when evening came she disappeared.and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave .",what did the parents serve their congratulations with?,tea and sweets.,5.0,PAQ,val
1,732,black-arts,87,"at the end of that time the wedding was celebrated, and the couple were given a little house for a home. but no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. in accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. and thus it went, day by day. during the daytime she was there, but when evening came she disappeared.and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave .",why did the son-in law not know what to do?,"the son - in - law ate nothing though his wife 's parents , with kind words and friendly gestures , kept urging him to help himself.",2.0,Ours,val
1,733,black-arts,87,"at the end of that time the wedding was celebrated, and the couple were given a little house for a home. but no sooner had they entered it than the wife warned her husband to be on his guard, since her parents did not like him, and would seek to do him harm. in accordance with the custom she entered the house first with a lighted lantern, but when the bridegroom followed her she had disappeared. and thus it went, day by day. during the daytime she was there, but when evening came she disappeared.and one day, not long after they had been married, his wife said to him: ""to-morrow morning my mother celebrates her birthday, and you must go to congratulate her. they will offer you tea and food. the tea you may drink, but be sure not to touch any of the food. keep this in mind!""so the following day the wife and husband went to her mother's home and offered their congratulations. her parents seemed highly pleased, and served them with tea and sweets. the son-in-law drank, but ate nothing, though his wife's parents, with kind words and friendly gestures, kept urging him to help himself. at last the son-in-law did not know what to do, and thought that surely they could mean him no ill. and seeing the fresh caught eels and crabs on the plate before him, he ate a little of them. his wife gave him a reproachful glance, and he offered some excuse for taking his leave .",where did the wife and husband go to celebrate her birthday?,her mother's home.,5.0,Ours,val
